2023-01-24 21:03:10,238 INFO    SenderThread:8305 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'digest': 'f3f52c7ce5af3ff03435a4d1a58819fd', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'versionIndex': 1}}, 'version': 'v1'}
2023-01-24 21:03:10,239 DEBUG   SenderThread:8305 [sender.py:send():334] send: stats
2023-01-24 21:03:13,242 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:14,575 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:18,245 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:19,577 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:23,247 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:24,580 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:28,249 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:29,583 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
